项目名称,项目URL,提交ID,提交者,提交时间,提交信息,提交链接
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,3134be8,Benjamin DELPY,2018-08-16T22:53:38Z,[fix #166] lsadump::secrets helper for 'TBAL' secret - thanks to @jagotu research ( http://vztekoverflow.com/2018/07/31/tbal-dpapi-backdoor/ ),https://github.com/gentilkiwi/mimikatz/commit/3134be808f1f591974180b4578a43aef1696089f
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,56d9db7,Benjamin DELPY,2018-08-14T20:13:03Z,"Vegas Edition [new] lsadump::dchadow updates (linger, new helpers, fixes) [new] ACR & PN532 module",https://github.com/gentilkiwi/mimikatz/commit/56d9db738af790a752ebb2e0c3e5d37664405031
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,110a831,Benjamin DELPY,2018-06-16T16:46:50Z,[new] process run with parent PID (NT6),https://github.com/gentilkiwi/mimikatz/commit/110a831ebe7b529c5dd3010f9e7fced0d3e3a46c
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,c0f05a5,Benjamin DELPY,2018-05-27T00:45:45Z,[fix #155] ts::multirdp for Windows 10 1803 x64 (x86 was ok),https://github.com/gentilkiwi/mimikatz/commit/c0f05a5286a05cf69240d352f2bff51377e33acd
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,0798214,Benjamin DELPY,2018-05-25T23:42:20Z,[new] dpapi::ssh from an idea of @ropnop and for Tal Be'ery [fix] sr98::raw blocks array (fix #149 - thank you @steelfly33),https://github.com/gentilkiwi/mimikatz/commit/0798214d730b8f16962b65b3697c2a0bf82eb598
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,c8cb411,Benjamin DELPY,2018-05-01T22:29:34Z,[fix] Windows 10 1803 (17134) support (the real one this time :)) [new] RDM(830 AL) HF reader/writer basic support,https://github.com/gentilkiwi/mimikatz/commit/c8cb4111d7c340e857689f1880f5fcdb4b51c122
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,83c1355,Benjamin DELPY,2018-05-01T22:23:12Z,removing specific HID library for Busylight a generic one will come,https://github.com/gentilkiwi/mimikatz/commit/83c135568288c79779a6c45727404d0b5492deba
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,a0f243b,Benjamin DELPY,2018-04-23T23:23:31Z,"[fix] don't ask me why, but fixing previous SVN commit",https://github.com/gentilkiwi/mimikatz/commit/a0f243b33590751a77b6d6f275313a4fe8d42c82
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,2f66115,Benjamin DELPY,2018-04-23T23:21:00Z,[fix] Passing the hash issue when replacing password in some Windows 10 versions [fix] kerberos & crypto FindFile issue when enumerating kirbi & certificate files in directories [fix] adding Fci.h file in includes [new] kerberos::golden can make tickets without PAC when avoiding the /sid parameters [new] crypto::sc tries to get informations with readers without cards [new] sr98:: module to deal with LF writer and T5577 cards,https://github.com/gentilkiwi/mimikatz/commit/2f66115ccd56e494c27e153c314f6b9b93d2c18e
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,62d9ea8,Benjamin DELPY,2018-03-25T19:09:17Z,[new] misc::clip to monitor text in the Clipboard,https://github.com/gentilkiwi/mimikatz/commit/62d9ea8acdd3d6e91c8d2daa108683008873e983
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,9cd7e2d,Benjamin DELPY,2018-03-22T02:56:19Z,[new] mimikatz & mimidrv support for Windows 10 build 1803 (17623) x64 [internal] structures for SAM cache,https://github.com/gentilkiwi/mimikatz/commit/9cd7e2dba758556d971a6e80c840084d82a69bf4
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,2fa4c04,Benjamin DELPY,2018-03-20T01:04:46Z,"[fix] missing ; (common, it's C ;))",https://github.com/gentilkiwi/mimikatz/commit/2fa4c049d912f72769ecb84bdbb93275e9354e5c
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,4b4d596,Benjamin DELPY,2018-03-20T01:02:33Z,[fix #138] Adapted Build mask from commend and msvcrt.dll reverse + fixed version command on x86,https://github.com/gentilkiwi/mimikatz/commit/4b4d596b7499e9bcc62d22c2670ea3372e6d736f
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,2e4edcc,Benjamin DELPY,2018-03-18T13:26:34Z,[really fix #133] casting (ULONG) FIELD_OFFSET,https://github.com/gentilkiwi/mimikatz/commit/2e4edccee83d63925b9a8861610b1a51276d7432
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,696ff18,Benjamin DELPY,2018-03-17T23:24:05Z,[new] lsadump::cache can extract NTLM hash from SmartCard local cache (cc: @asolino) [fix #133] Casting to ULONG result of the FIELD_OFFSET macro in lsasdump_dc module,https://github.com/gentilkiwi/mimikatz/commit/696ff18f110e1f1a6721c2df03ee0e0ee6fcaa94
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,448bf35,Benjamin DELPY,2018-02-08T01:26:36Z,[internal] IDL_DRSVerifyNames,https://github.com/gentilkiwi/mimikatz/commit/448bf3501909eff8e72c51517a700cd2a3968167
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,3d8be22,Benjamin DELPY,2018-02-05T23:16:51Z,[fix] a lots of @vletoux errors checking ;),https://github.com/gentilkiwi/mimikatz/commit/3d8be22fff9f7222f9590aa007629e18300cf643
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,bef58c8,Benjamin DELPY,2018-02-05T01:07:47Z,[fix] lsadump::dcshadow now supports renamed domains (ms-DS-ReplicationEpoch),https://github.com/gentilkiwi/mimikatz/commit/bef58c833cb26c63fd88a1fb4b70d9879f447b61
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,3a43901,Benjamin DELPY,2018-02-03T22:29:33Z,[new] lsadump::sam with LM/NTLM history [change] lsadump::dcshadow code / DC functionnal level version in text,https://github.com/gentilkiwi/mimikatz/commit/3a43901dd80f9f6de92f8c02170773b3d0e6bc72
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,ab18bd1,Benjamin DELPY,2018-01-27T00:37:55Z,Pushing @vletoux DCShadow in current branch with some adaptations,https://github.com/gentilkiwi/mimikatz/commit/ab18bd103a5cd7e26fb8d475c5ea0157d6633ca9
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,78dba4e,Benjamin DELPY,2017-12-21T01:30:19Z,[fix #118] Adding missing fltlib.lib to the solution,https://github.com/gentilkiwi/mimikatz/commit/78dba4ede9f70d05872a07717314f3253e0b7f61
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,508b4aa,Benjamin DELPY,2017-12-19T23:16:36Z,[new] mimikatz::event module for Windows 10 1709,https://github.com/gentilkiwi/mimikatz/commit/508b4aaf9e73f7ba45648c35cff632f10f38454b
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,3876fa0,Benjamin DELPY,2017-12-19T00:14:32Z,[internal] misc::memssp for Windows 10 17xx,https://github.com/gentilkiwi/mimikatz/commit/3876fa06149480180d4ff3db82e95f014515888b
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,fa591e6,Benjamin DELPY,2017-12-18T02:30:40Z,[new] mimidrv for Windows 10 version 1709,https://github.com/gentilkiwi/mimikatz/commit/fa591e61a45826ec9c28d225c68df14bf6ea1765
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,9e42ea3,Benjamin DELPY,2017-12-10T17:12:21Z,[fix] missing fltuser* includes [fix] mimidrv version,https://github.com/gentilkiwi/mimikatz/commit/9e42ea3b2812ed0deb790f6bfe28a720609fd31f
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,5e712a3,Benjamin DELPY,2017-12-03T20:16:28Z,[new] misc::easyntlmchall [typo] Windows version 1707 -> 1703 [internal] kull_m_net_getComputerName [internal] _ReturnAddress(),https://github.com/gentilkiwi/mimikatz/commit/5e712a34d062765b2eb68ad9b46204e51f9da7d4
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,4188d55,Benjamin DELPY,2017-11-28T02:16:46Z,[new] misc::mflt to list minifilters,https://github.com/gentilkiwi/mimikatz/commit/4188d55dc02e8da7f1b1c2a3a52fe335b789390a
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,dc7661c,Benjamin DELPY,2017-11-27T00:58:27Z,[new] starting an internal SR98 module for chinese LF cloner [internal] MS-DRSR internal improvements,https://github.com/gentilkiwi/mimikatz/commit/dc7661c7d0f1704f150f5cc6146db948eecc221d
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,3d6b2db,Benjamin DELPY,2017-11-24T00:01:43Z,[internal/new] kull_m_string_stringToFileTime,https://github.com/gentilkiwi/mimikatz/commit/3d6b2db4f63856eb12c30e5618e121ee530febdf
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,ebcecc3,Benjamin DELPY,2017-11-06T02:37:36Z,"[fix #107] remove _vscwprintf dependency with mimilove on Windows 2000 [credits] with his work on AD, Vincent Le Toux (@vletoux) is starring as co-author :) [internal] DRSR RPC [fix] dcsync export as CSV without junk chars between username and NTLM hash",https://github.com/gentilkiwi/mimikatz/commit/ebcecc3a101f2b775050cf6b0ce04b331a05ea0e
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,773533b,Benjamin DELPY,2017-09-03T08:54:26Z,Merge pull request #98 from vletoux/dcsync_export_all_ntlm  Modify lsadump::dcsync to allow the export of all NTLM of the domain,https://github.com/gentilkiwi/mimikatz/commit/773533b6e927fe4b32d6c4c3710c82037456a086
gentilkiwi/mimikatz,https://github.com/gentilkiwi/mimikatz,cef8891,vletoux,2017-09-02T16:26:26Z,Modify lsadump::dcsync to allow the export of all NTLM of the domain,https://github.com/gentilkiwi/mimikatz/commit/cef8891c00fd9b0337a06295d6fb141cab8d7056
